COMMUNE_NOM,COLL_INSEE,ENFANT_SEXE,ENFANT_PRENOM,NOMBRE_OCCURRENCES,ANNEE
Antibes,06004,F,Blanche,1,2021
Antibes,06004,M,Bryan,1,2021
Antibes,06004,F,Calysta,1,2021
Antibes,06004,M,Camille,1,2021
Antibes,06004,F,Camille,1,2021
Antibes,06004,F,Capucine,1,2021
Antibes,06004,F,Cassie,1,2021
Antibes,06004,F,Cataleya,1,2021
Antibes,06004,F,Céleste,1,2021
Antibes,06004,F,Celia,1,2021
Antibes,06004,F,Célia,1,2021
Antibes,06004,F,Cezara,1,2021
Antibes,06004,M,Charles,1,2021
Antibes,06004,M,Charlie,1,2021
Antibes,06004,M,Charlie,1,2021
Antibes,06004,F,Charline,1,2021
Antibes,06004,M,Charly,1,2021
Antibes,06004,F,Chelsea,1,2021
Antibes,06004,M,Chems-Eldine,1,2021
Antibes,06004,M,Cherif,1,2021
Antibes,06004,F,Chloé,1,2021
Antibes,06004,F,Ciline,1,2021
Antibes,06004,F,Cléa,1,2021
Antibes,06004,M,Clément,1,2021
Antibes,06004,F,Cloé,1,2021
Antibes,06004,F,Coline,1,2021
Antibes,06004,M,Côme,1,2021
Antibes,06004,M,Dalil,1,2021
Antibes,06004,F,Dalya,1,2021
Antibes,06004,F,Daria,1,2021
Antibes,06004,F,Darine,1,2021
Antibes,06004,F,Daryn,1,2021
Antibes,06004,M,Davy,1,2021
Antibes,06004,M,Dawud,1,2021
Antibes,06004,F,Dayna,1,2021
Antibes,06004,M,Decio,1,2021
Antibes,06004,F,Deena,1,2021
Antibes,06004,F,Delya,1,2021
Antibes,06004,F,Délya,1,2021
Antibes,06004,M,Diego,1,2021
Antibes,06004,F,Dina,1,2021
Antibes,06004,F,Dior,1,2021
Antibes,06004,F,Djélia,1,2021
Antibes,06004,F,Djenna,1,2021
Antibes,06004,M,Djibril,1,2021
Antibes,06004,M,Djibril,1,2021
Antibes,06004,F,Dumitrita,1,2021
Antibes,06004,M,Edem,1,2021
Antibes,06004,M,Eden,1,2021
Antibes,06004,F,Eden,1,2021
Antibes,06004,M,Édine,1,2021
Antibes,06004,M,Edoardo,1,2021
Antibes,06004,M,Edouard,1,2021
Antibes,06004,M,Eduardo,1,2021
Antibes,06004,M,Eimeo,1,2021
Antibes,06004,F,Éléa,1,2021
Antibes,06004,F,Eléonore,1,2021
Antibes,06004,F,Élia,1,2021
Antibes,06004,F,Elina,1,2021
Antibes,06004,F,Eline,1,2021
Antibes,06004,M,Elio,1,2021
Antibes,06004,F,Eliora,1,2021
Antibes,06004,M,Eliott,1,2021
Antibes,06004,M,Eliott,1,2021
Antibes,06004,F,Elis,1,2021
Antibes,06004,F,Elisabeth,1,2021
Antibes,06004,F,Eliyah,1,2021
Antibes,06004,M,Élizio,1,2021
Antibes,06004,F,Ella,1,2021
Antibes,06004,M,Ellis,1,2021
Antibes,06004,F,Elora,1,2021
Antibes,06004,F,Elya,1,2021
Antibes,06004,F,Elya,1,2021
Antibes,06004,M,Elyas,1,2021
Antibes,06004,M,Elyes,1,2021
Antibes,06004,F,Elynn,1,2021
Antibes,06004,F,Emelyne,1,2021
Antibes,06004,M,Emir,1,2021
Antibes,06004,M,Emir,1,2021
Antibes,06004,F,Emna,1,2021
Antibes,06004,F,Emy,1,2021
Antibes,06004,M,Enaël,1,2021
Antibes,06004,M,Enrico,1,2021
Antibes,06004,F,Erin,1,2021
Antibes,06004,M,Erwan,1,2021
Antibes,06004,F,Esra,1,2021
Antibes,06004,M,Esteban,1,2021
Antibes,06004,M,Ethann,1,2021
Antibes,06004,M,Etienne,1,2021
Antibes,06004,F,Éva,1,2021
Antibes,06004,M,Evan,1,2021
Antibes,06004,F,Evelyn,1,2021
Antibes,06004,F,Evie,1,2021
Antibes,06004,M,Ewenn,1,2021
Antibes,06004,F,Eya,1,2021
Antibes,06004,M,Ezio,1,2021
Antibes,06004,M,Ezio,1,2021
Antibes,06004,M,Ezra,1,2021
Antibes,06004,M,Fabrice,1,2021
Antibes,06004,F,Fallone,1,2021
Antibes,06004,F,Fanny,1,2021
Antibes,06004,F,Fatoumata,1,2021
Antibes,06004,F,Ferdaws,1,2021
Antibes,06004,M,Gabin,1,2021
Antibes,06004,M,Gabriël,1,2021
Antibes,06004,F,Gabriella,1,2021
Antibes,06004,M,Gael,1,2021
Antibes,06004,M,Gaël,1,2021
Antibes,06004,M,Gaspard,1,2021
Antibes,06004,F,Gemma,1,2021
Antibes,06004,F,Giada,1,2021
Antibes,06004,M,Gianni,1,2021
Antibes,06004,M,Giany,1,2021
Antibes,06004,F,Gilda,1,2021
Antibes,06004,F,Gioia,1,2021
Antibes,06004,F,Giulia,1,2021
Antibes,06004,M,Grégoire,1,2021
Antibes,06004,M,Habib,1,2021
Antibes,06004,F,Hajer-Giulianna,1,2021
Antibes,06004,M,Hamza,1,2021
Antibes,06004,F,Hanaé,1,2021
Antibes,06004,F,Hanna,1,2021
Antibes,06004,M,Harone,1,2021
Antibes,06004,M,Haroun,1,2021
Antibes,06004,M,Hâroun,1,2021
Antibes,06004,F,Hayat,1,2021
Antibes,06004,M,Hayden,1,2021
Antibes,06004,F,Helena,1,2021
Antibes,06004,F,Héléna,1,2021
Antibes,06004,F,Hilona,1,2021
Antibes,06004,M,Hippolyte,1,2021
Antibes,06004,F,Hope,1,2021
Antibes,06004,M,Hung,1,2021
Antibes,06004,M,Idriss,1,2021
Antibes,06004,F,Ikram,1,2021
Antibes,06004,F,Iléana,1,2021
Antibes,06004,M,Ilyan,1,2021
Antibes,06004,M,Ilyane,1,2021
Antibes,06004,M,Ilyas,1,2021
Antibes,06004,M,Ilyes,1,2021
Antibes,06004,M,Ilyess,1,2021
Antibes,06004,F,Imany,1,2021
Antibes,06004,M,Imrân,1,2021
Antibes,06004,M,Imrân,1,2021
Antibes,06004,M,Imrann,1,2021
Antibes,06004,F,Ina,1,2021
Antibes,06004,F,Inaïa,1,2021
Antibes,06004,F,Inès,1,2021
Antibes,06004,F,Ioana,1,2021
Antibes,06004,F,Iris,1,2021
Antibes,06004,F,Irys,1,2021
Antibes,06004,F,Islem,1,2021
Antibes,06004,M,Ismail,1,2021
Antibes,06004,M,Issa,1,2021
Antibes,06004,M,Issam,1,2021
Antibes,06004,F,Issra,1,2021
Antibes,06004,M,Ivan,1,2021
Antibes,06004,F,Ivanna,1,2021
Antibes,06004,F,Ivy,1,2021
Antibes,06004,M,Iwan,1,2021
Antibes,06004,F,Izia,1,2021
Antibes,06004,M,Jack,1,2021
Antibes,06004,M,Jad,1,2021
Antibes,06004,M,Jad,1,2021
Antibes,06004,F,Jadd,1,2021
Antibes,06004,M,Jade,1,2021
Antibes,06004,F,Jade,1,2021
Antibes,06004,M,Jafar,1,2021
Antibes,06004,M,Jaïl,1,2021
Antibes,06004,M,James,1,2021
Antibes,06004,M,Jamissone,1,2021
Antibes,06004,F,Jana,1,2021
Antibes,06004,F,Jana,1,2021
Antibes,06004,F,Jannah,1,2021
Antibes,06004,F,Jasmine,1,2021
Antibes,06004,M,Jassim,1,2021
Antibes,06004,M,Jayden,1,2021
Antibes,06004,M,Jean-Eric Thierry,1,2021
Antibes,06004,F,Jeanne,1,2021
Antibes,06004,F,Jena,1,2021
Antibes,06004,F,Jenna,1,2021
Antibes,06004,F,Jessica,1,2021
Antibes,06004,M,Jessim,1,2021
Antibes,06004,M,Jibril,1,2021
Antibes,06004,M,Jibril,1,2021
Antibes,06004,M,Joe,1,2021
Antibes,06004,F,Johana,1,2021
Antibes,06004,M,John,1,2021
Antibes,06004,M,Jonas,1,2021
Antibes,06004,M,Josh,1,2021
Antibes,06004,M,Jovan,1,2021
Antibes,06004,F,Joy,1,2021
Antibes,06004,F,Joy,1,2021
Antibes,06004,M,Julio,1,2021
Antibes,06004,M,Junayd,1,2021
Antibes,06004,F,June,1,2021
Antibes,06004,F,Justine,1,2021
Antibes,06004,F,Kahyla,1,2021
Antibes,06004,M,Kaïron,1,2021
Antibes,06004,M,Kaïs,1,2021
Antibes,06004,M,Kalil,1,2021
Antibes,06004,M,Kamil,1,2021
Antibes,06004,M,Kamil,1,2021
Antibes,06004,M,Karim,1,2021
Antibes,06004,F,Kassandra,1,2021
Antibes,06004,M,Kassym,1,2021
Antibes,06004,M,Kayden,1,2021
Antibes,06004,M,Kayl,1,2021
Antibes,06004,M,Kayno,1,2021
Antibes,06004,M,Keïlenn,1,2021
Antibes,06004,M,Kellyan,1,2021
Antibes,06004,F,Kelsy,1,2021
Antibes,06004,F,Kélya,1,2021
Antibes,06004,M,Kenan,1,2021
Antibes,06004,M,Kenilson,1,2021
Antibes,06004,F,Khadija,1,2021
Antibes,06004,M,Khalis,1,2021
Antibes,06004,F,Khira,1,2021
Antibes,06004,F,Kiana,1,2021
Antibes,06004,F,Kiara,1,2021
Antibes,06004,F,Kim,1,2021
Antibes,06004,M,Kiyansh,1,2021
Antibes,06004,M,KiyoYnigo,1,2021
Antibes,06004,F,Kléo,1,2021
Antibes,06004,F,Kodes,1,2021
Antibes,06004,M,Koussaï,1,2021
Antibes,06004,M,Kyle,1,2021
Antibes,06004,M,Kyliann,1,2021
Antibes,06004,F,Lara,1,2021
Antibes,06004,F,Laura,1,2021
Antibes,06004,F,Layanna,1,2021
Antibes,06004,F,Layel,1,2021
Antibes,06004,M,Layne,1,2021
Antibes,06004,F,Léana,1,2021
Antibes,06004,F,Leïya,1,2021
Antibes,06004,F,Lena,1,2021
Antibes,06004,F,Lenny,1,2021
Antibes,06004,M,Léon,1,2021
Antibes,06004,M,Léonard,1,2021
Antibes,06004,F,Leonor,1,2021
Antibes,06004,F,Letizia,1,2021
Antibes,06004,F,Leya,1,2021
Antibes,06004,M,Liham,1,2021
Antibes,06004,F,Linda,1,2021
Antibes,06004,F,Line,1,2021
Antibes,06004,M,Lino,1,2021
Antibes,06004,M,Lino,1,2021
Antibes,06004,M,Lissandro,1,2021
Antibes,06004,F,Liv,1,2021
Antibes,06004,M,Livaï,1,2021
Antibes,06004,M,Livio,1,2021
Antibes,06004,F,Livy,1,2021
Antibes,06004,F,Liya,1,2021
Antibes,06004,M,Loan,1,2021
Antibes,06004,M,Lockmen,1,2021
Antibes,06004,F,Loïs,1,2021
Antibes,06004,F,Lola,1,2021
Antibes,06004,M,Lonni,1,2021
Antibes,06004,M,Lonzo,1,2021
Antibes,06004,F,Lorena,1,2021
Antibes,06004,M,Lou,1,2021
Antibes,06004,F,Loua,1,2021
Antibes,06004,M,Louca,1,2021
Antibes,06004,M,Louis,1,2021
Antibes,06004,F,Louise,1,2021
Antibes,06004,M,Loukas,1,2021
Antibes,06004,F,Louna,1,2021
Antibes,06004,M,Lounes,1,2021
Antibes,06004,M,Lowen,1,2021
Antibes,06004,M,Lubin,1,2021
Antibes,06004,M,Luca,1,2021
Antibes,06004,M,Luccas,1,2021
Antibes,06004,F,Lucie,1,2021
Antibes,06004,M,Lucien,1,2021
Antibes,06004,F,Luna,1,2021
Antibes,06004,F,Lyaanah,1,2021
Antibes,06004,F,Lyana,1,2021
Antibes,06004,F,Lynda,1,2021
Antibes,06004,F,Lysanna,1,2021
Antibes,06004,M,Maadï,1,2021
Antibes,06004,M,Maé,1,2021
Antibes,06004,M,Maë,1,2021
Antibes,06004,M,Maël,1,2021
Antibes,06004,M,Maélan,1,2021
Antibes,06004,F,Maëlle,1,2021
Antibes,06004,F,Maeva,1,2021
Antibes,06004,M,Mahé,1,2021
Antibes,06004,F,Mahé,1,2021
Antibes,06004,M,Maher,1,2021
Antibes,06004,M,Mahil,1,2021
Antibes,06004,F,Mahina,1,2021
Antibes,06004,M,Mahlon,1,2021
Antibes,06004,F,Maia,1,2021
Antibes,06004,F,Maïna,1,2021
Antibes,06004,F,Maïssane,1,2021
Antibes,06004,F,Malaïka,1,2021
Antibes,06004,M,Malik,1,2021
Antibes,06004,M,Malo,1,2021
Antibes,06004,M,Malo,1,2021
Antibes,06004,M,Malonn,1,2021
Antibes,06004,M,Mananui,1,2021
Antibes,06004,F,Manella,1,2021
Antibes,06004,F,Manessa,1,2021
Antibes,06004,M,Manny,1,2021
Antibes,06004,F,Manon,1,2021
Antibes,06004,M,Marceau,1,2021
Antibes,06004,F,Margot,1,2021
Antibes,06004,F,Marie,1,2021
Antibes,06004,F,Marielle,1,2021
Antibes,06004,M,Marius,1,2021
Antibes,06004,F,Mariya,1,2021
Antibes,06004,F,Marley,1,2021
Antibes,06004,F,Marta,1,2021
Antibes,06004,M,Martial,1,2021
Antibes,06004,M,Marwan,1,2021
Antibes,06004,F,Maryam,1,2021
Antibes,06004,F,Maryem,1,2021
Antibes,06004,M,Matei,1,2021
Antibes,06004,M,Mateo,1,2021
Antibes,06004,M,Matéo,1,2021
Antibes,06004,M,Mathias,1,2021
Antibes,06004,F,Mathilde,1,2021
Antibes,06004,M,Mathis,1,2021
Antibes,06004,M,Matteo,1,2021
Antibes,06004,M,Mattéo,1,2021
Antibes,06004,M,Matteo,1,2021
Antibes,06004,M,Matthéo,1,2021
Antibes,06004,M,Matthew,1,2021
Antibes,06004,M,Mattia,1,2021
Antibes,06004,M,Mattia,1,2021
Antibes,06004,F,Maty,1,2021
Antibes,06004,F,Max,1,2021
Antibes,06004,M,Maxime,1,2021
Antibes,06004,M,Maxime,1,2021
Antibes,06004,F,Mayanna,1,2021
Antibes,06004,F,Maysene,1,2021
Antibes,06004,F,Mayssem,1,2021
Antibes,06004,M,Mehdi,1,2021
Antibes,06004,M,Mehdi,1,2021
Antibes,06004,F,Mélie,1,2021
Antibes,06004,F,Melissa,1,2021
Antibes,06004,F,Mélya,1,2021
Antibes,06004,F,Merrienne,1,2021
Antibes,06004,F,Meryem,1,2021
Antibes,06004,M,Mikaël,1,2021
Antibes,06004,M,Milan,1,2021
Antibes,06004,M,Milan,1,2021
Antibes,06004,M,Milo,1,2021
Antibes,06004,F,Miral,1,2021
Antibes,06004,F,Mirane,1,2021
Antibes,06004,M,Mohamed,1,2021
Antibes,06004,M,Mohammed,1,2021
Antibes,06004,M,Mohsen,1,2021
Antibes,06004,M,Mouhamed,1,2021
Antibes,06004,M,Moussa,1,2021
Antibes,06004,M,Musab,1,2021
Antibes,06004,F,Mya,1,2021
Antibes,06004,F,Mya,1,2021
Antibes,06004,M,Mylo,1,2021
Antibes,06004,F,Nada,1,2021
Antibes,06004,M,Nadhir,1,2021
Antibes,06004,F,Naëly,1,2021
Antibes,06004,F,Naïla,1,2021
Antibes,06004,M,Nassim,1,2021
Antibes,06004,M,Neevyo,1,2021
Antibes,06004,M,Neil,1,2021
Antibes,06004,F,Neïla,1,2021
Antibes,06004,F,Nella,1,2021
Antibes,06004,F,Nélya,1,2021
Antibes,06004,F,Nesryne,1,2021
Antibes,06004,F,Neyla,1,2021
Antibes,06004,M,Neyt,1,2021
Antibes,06004,F,Nikita,1,2021
Antibes,06004,M,Nikola,1,2021
Antibes,06004,M,Nikoloz,1,2021
Antibes,06004,M,Ninho,1,2021
Antibes,06004,F,Nirvana,1,2021
Antibes,06004,F,Nissa,1,2021
Antibes,06004,M,Noa,1,2021
Antibes,06004,M,Noah,1,2021
Antibes,06004,M,Noam,1,2021
Antibes,06004,M,Noé,1,2021
Antibes,06004,M,Noé,1,2021
Antibes,06004,F,Noée,1,2021
Antibes,06004,F,Noor,1,2021
Antibes,06004,F,Nora,1,2021
Antibes,06004,F,Nora,1,2021
Antibes,06004,F,Norah,1,2021
Antibes,06004,F,Nourhene,1,2021
Antibes,06004,F,Noussayba,1,2021
Antibes,06004,F,Octavia,1,2021
Antibes,06004,F,Octavia,1,2021
Antibes,06004,M,Olivier,1,2021
Antibes,06004,M,Oren,1,2021
Antibes,06004,M,Oumar,1,2021
Antibes,06004,F,Oumy,1,2021
Antibes,06004,F,Ounaysa,1,2021
Antibes,06004,M,Ozan,1,2021
Antibes,06004,M,Paolo,1,2021
Antibes,06004,M,Paolo,1,2021
Antibes,06004,F,Pearl,1,2021
Antibes,06004,F,Peyton,1,2021
Antibes,06004,M,Pharrell,1,2021
Antibes,06004,M,Qays,1,2021
Antibes,06004,F,Quds,1,2021
Antibes,06004,M,Rafael,1,2021
Antibes,06004,M,Raffael,1,2021
Antibes,06004,F,Rahma,1,2021
Antibes,06004,F,Raouia,1,2021
Antibes,06004,M,Raphaël,1,2021
Antibes,06004,F,Raphaelle,1,2021
Antibes,06004,M,Rares,1,2021
Antibes,06004,F,Rawéne,1,2021
Antibes,06004,M,Rayan,1,2021
Antibes,06004,M,Rayane,1,2021
Antibes,06004,M,Rédah,1,2021
Antibes,06004,M,Renzo,1,2021
Antibes,06004,M,Riccardo,1,2021
Antibes,06004,M,Richie,1,2021
Antibes,06004,F,Rita,1,2021
Antibes,06004,M,Riwann,1,2021
Antibes,06004,M,Romain,1,2021
Antibes,06004,F,Romane,1,2021
Antibes,06004,M,Roméo,1,2021
Antibes,06004,F,Romy,1,2021
Antibes,06004,F,Ronya,1,2021
Antibes,06004,M,Rory,1,2021
Antibes,06004,M,Ruben,1,2021
Antibes,06004,M,Ruben,1,2021
Antibes,06004,M,Ryan,1,2021
Antibes,06004,F,Rym,1,2021
Antibes,06004,M,Sacha,1,2021
Antibes,06004,F,Safia,1,2021
Antibes,06004,F,Safina,1,2021
Antibes,06004,F,Safiya,1,2021
Antibes,06004,F,Safiyaa,1,2021
Antibes,06004,M,Saheem,1,2021
Antibes,06004,M,Sahil,1,2021
Antibes,06004,M,Saïd,1,2021
Antibes,06004,F,Saja,1,2021
Antibes,06004,M,Salim,1,2021
Antibes,06004,F,Salma,1,2021
Antibes,06004,F,Salsabil,1,2021
Antibes,06004,F,Samantha,1,2021
Antibes,06004,M,Sami,1,2021
Antibes,06004,M,Samy,1,2021
Antibes,06004,M,Santino,1,2021
Antibes,06004,F,Sarah,1,2021
Antibes,06004,M,Sari,1,2021
Antibes,06004,F,Savanah,1,2021
Antibes,06004,F,Scarlett,1,2021
Antibes,06004,M,Selim,1,2021
Antibes,06004,M,Selyan,1,2021
Antibes,06004,M,Serigne,1,2021
Antibes,06004,M,Sevan,1,2021
Antibes,06004,F,Shaady,1,2021
Antibes,06004,M,Shady,1,2021
Antibes,06004,F,Shana,1,2021
Antibes,06004,F,Shéhrazade,1,2021
Antibes,06004,F,Sherine,1,2021
Antibes,06004,F,Sianna,1,2021
Antibes,06004,F,Sidonie,1,2021
Antibes,06004,M,Simon,1,2021
Antibes,06004,M,Simon,1,2021
Antibes,06004,F,Simran,1,2021
Antibes,06004,F,Sinaya,1,2021
Antibes,06004,M,Soan,1,2021
Antibes,06004,F,Sofia,1,2021
Antibes,06004,M,Sofien,1,2021
Antibes,06004,M,Sohan,1,2021
Antibes,06004,M,Sohan,1,2021
Antibes,06004,M,Solan,1,2021
Antibes,06004,F,Soline,1,2021
Antibes,06004,F,Sophia,1,2021
Antibes,06004,F,Sophia,1,2021
Antibes,06004,M,Souheïl,1,2021
Antibes,06004,F,Soukeyna,1,2021
Antibes,06004,M,Stahn,1,2021
Antibes,06004,F,Stéphanie,1,2021
Antibes,06004,F,Sukhleen,1,2021
Antibes,06004,M,Suleyman,1,2021
Antibes,06004,M,Sully,1,2021
Antibes,06004,M,Syam,1,2021
Antibes,06004,F,Syenna,1,2021
Antibes,06004,F,Talia,1,2021
Antibes,06004,F,Taliya,1,2021
Antibes,06004,M,Tao,1,2021
Antibes,06004,M,Tariq,1,2021
Antibes,06004,F,Tasnim,1,2021
Antibes,06004,F,Tassyl,1,2021
Antibes,06004,M,Téo,1,2021
Antibes,06004,F,Tesnïme,1,2021
Antibes,06004,F,Tess,1,2021
Antibes,06004,F,Tessa,1,2021
Antibes,06004,F,Theïla,1,2021
Antibes,06004,M,Théo,1,2021
Antibes,06004,M,Thiago,1,2021
Antibes,06004,M,Thimothee,1,2021
Antibes,06004,M,Thomas,1,2021
Antibes,06004,M,Tiago,1,2021
Antibes,06004,F,Tila,1,2021
Antibes,06004,M,Tim,1,2021
Antibes,06004,M,Timothée,1,2021
Antibes,06004,M,Tobias,1,2021
Antibes,06004,M,Tom,1,2021
Antibes,06004,M,Tommaso,1,2021
Antibes,06004,M,Tomoki,1,2021
Antibes,06004,M,Tony,1,2021
Antibes,06004,M,Tristan,1,2021
Antibes,06004,M,Tyam,1,2021
Antibes,06004,F,Tyana,1,2021
Antibes,06004,M,Ugo,1,2021
Antibes,06004,F,Vaïana,1,2021
Antibes,06004,M,Valentin,1,2021
Antibes,06004,M,Vedh,1,2021
Antibes,06004,F,Victoire,1,2021
Antibes,06004,M,Victor,1,2021
Antibes,06004,M,Viggo,1,2021
Antibes,06004,M,Vihaan,1,2021
Antibes,06004,M,Waël,1,2021
Antibes,06004,M,Wahil,1,2021
Antibes,06004,M,Wellan,1,2021
Antibes,06004,M,William,1,2021
Antibes,06004,F,Willow,1,2021
Antibes,06004,M,Yacoub,1,2021
Antibes,06004,M,Yahia,1,2021
Antibes,06004,M,Yahya,1,2021
Antibes,06004,F,Yakoute,1,2021
Antibes,06004,M,Yanis,1,2021
Antibes,06004,F,Yasmine,1,2021
Antibes,06004,M,Yassine,1,2021
Antibes,06004,M,Younès,1,2021
Antibes,06004,M,Younès,1,2021
Antibes,06004,M,Zachary,1,2021
Antibes,06004,M,Zahïr,1,2021
Antibes,06004,F,Zahrâ,1,2021
Antibes,06004,M,Zakaria,1,2021
Antibes,06004,M,Zakariya,1,2021
Antibes,06004,M,Zayn,1,2021
Antibes,06004,F,Zeyneb,1,2021
Antibes,06004,M,Zied,1,2021
Antibes,06004,M,Ziggy,1,2021
Antibes,06004,M,Zinedine,1,2021
Antibes,06004,F,Zoé,1,2021
Antibes,06004,F,Zoulikha,1,2021
Antibes,06004,M,Zyn,1,2021
Antibes,06004,M,Elio,8,2022
Antibes,06004,M,Léo,7,2022
Antibes,06004,M,Gabriel,6,2022
Antibes,06004,F,Lyna,5,2022
Antibes,06004,M,Haroun,5,2022
Antibes,06004,M,Léon,5,2022
Antibes,06004,F,Alya,4,2022
Antibes,06004,F,Jennah,4,2022
Antibes,06004,F,Lou,4,2022
Antibes,06004,F,Sarah,4,2022
Antibes,06004,M,Adam,4,2022
Antibes,06004,M,Arthur,4,2022
Antibes,06004,M,Ethan,4,2022
Antibes,06004,M,Liam,4,2022
Antibes,06004,M,Louis,4,2022
Antibes,06004,M,Maël,4,2022
Antibes,06004,M,Mathis,4,2022
Antibes,06004,M,Noah,4,2022
Antibes,06004,M,Yanis,4,2022
Antibes,06004,F,Alba,3,2022
Antibes,06004,F,Alba,3,2022
Antibes,06004,F,Ambre,3,2022
Antibes,06004,F,Anna,3,2022
Antibes,06004,F,Emma,3,2022
Antibes,06004,F,Giulia,3,2022
Antibes,06004,F,Jade,3,2022
Antibes,06004,F,Luna,3,2022
Antibes,06004,F,Maddie,3,2022
Antibes,06004,F,Maria,3,2022
Antibes,06004,F,Maya,3,2022
Antibes,06004,F,Mia,3,2022
Antibes,06004,M,Antoine,3,2022
Antibes,06004,M,Gianni,3,2022
Antibes,06004,M,Imran,3,2022
Antibes,06004,M,Lucas,3,2022
Antibes,06004,M,Lyam,3,2022
Antibes,06004,M,Malone,3,2022
Antibes,06004,M,Noah,3,2022
Antibes,06004,M,Raphaël,3,2022
Antibes,06004,M,Samuel,3,2022
Antibes,06004,M,Sasha,3,2022
Antibes,06004,M,Valentin,3,2022
Antibes,06004,M,Youssef,3,2022
Antibes,06004,M,Zayn,3,2022
Antibes,06004,F,Alicia,2,2022
Antibes,06004,F,Alma,2,2022
Antibes,06004,F,Amélie,2,2022
Antibes,06004,F,Anaïs,2,2022
Antibes,06004,F,Arya,2,2022
Antibes,06004,F,Aya,2,2022
Antibes,06004,F,Chiara,2,2022
Antibes,06004,F,Diana,2,2022
Antibes,06004,F,Elena,2,2022
Antibes,06004,F,Eléna,2,2022
Antibes,06004,F,Eléonore,2,2022
Antibes,06004,F,Elyssa,2,2022
Antibes,06004,F,Eva,2,2022
Antibes,06004,F,Hana,2,2022
Antibes,06004,F,Hanna,2,2022
Antibes,06004,F,Iline,2,2022
Antibes,06004,F,Inaya,2,2022
Antibes,06004,F,Jade,2,2022
Antibes,06004,F,Léna,2,2022
Antibes,06004,F,Lilya,2,2022
Antibes,06004,F,Louise,2,2022
Antibes,06004,F,Louise,2,2022
Antibes,06004,F,Maëlys,2,2022
Antibes,06004,F,Manon,2,2022
Antibes,06004,F,Mila,2,2022
Antibes,06004,F,Nora,2,2022
Antibes,06004,F,Romy,2,2022
Antibes,06004,F,Romy,2,2022
Antibes,06004,F,Rose,2,2022
Antibes,06004,F,Rym,2,2022
Antibes,06004,F,Safiya,2,2022
Antibes,06004,F,Sofia,2,2022
Antibes,06004,F,Victoria,2,2022
Antibes,06004,F,Zayneb,2,2022
Antibes,06004,M,Aaron,2,2022
Antibes,06004,M,Ahmed,2,2022
Antibes,06004,M,Alexandre,2,2022
Antibes,06004,M,Ali,2,2022
Antibes,06004,M,Amine,2,2022
Antibes,06004,M,Anas,2,2022
Antibes,06004,M,Andrea,2,2022
Antibes,06004,M,Ayden,2,2022
Antibes,06004,M,Aylan,2,2022
Antibes,06004,M,Clément,2,2022
Antibes,06004,M,Diego,2,2022
Antibes,06004,M,Eliott,2,2022
Antibes,06004,M,Enzo,2,2022
Antibes,06004,M,Evan,2,2022
Antibes,06004,M,Fares,2,2022
Antibes,06004,M,Gaspard,2,2022
Antibes,06004,M,Giulian,2,2022
Antibes,06004,M,Ibrahim,2,2022
Antibes,06004,M,Idriss,2,2022
Antibes,06004,M,Ilian,2,2022
Antibes,06004,M,Ilyan,2,2022
Antibes,06004,M,Ilyas,2,2022
Antibes,06004,M,Isaac,2,2022
Antibes,06004,M,Issa,2,2022
Antibes,06004,M,James,2,2022
Antibes,06004,M,Joao,2,2022
Antibes,06004,M,Joud,2,2022
Antibes,06004,M,Kayden,2,2022
Antibes,06004,M,Kélyan,2,2022
Antibes,06004,M,Léo,2,2022
Antibes,06004,M,Lucien,2,2022
Antibes,06004,M,Maël,2,2022
Antibes,06004,M,Malone,2,2022
Antibes,06004,M,Marin,2,2022
Antibes,06004,M,Matéo,2,2022
Antibes,06004,M,Moussa,2,2022
Antibes,06004,M,Nahel,2,2022
Antibes,06004,M,Naïm,2,2022
Antibes,06004,M,Noé,2,2022
Antibes,06004,M,Nolan,2,2022
Antibes,06004,M,Oscar,2,2022
Antibes,06004,M,Paul,2,2022
Antibes,06004,M,Rayan,2,2022
Antibes,06004,M,Rayan,2,2022
Antibes,06004,M,Sohan,2,2022
Antibes,06004,M,Souleyman,2,2022
Antibes,06004,M,Théo,2,2022
Antibes,06004,M,Timothée,2,2022
Antibes,06004,M,Ulysse,2,2022
Antibes,06004,M,Yassine,2,2022
Antibes,06004,M,Younes,2,2022
Antibes,06004,I,Sara,1,2022
Antibes,06004,F,Abby,1,2022
Antibes,06004,F,Adele,1,2022
Antibes,06004,F,Adèle,1,2022
Antibes,06004,F,Adélia,1,2022
Antibes,06004,F,Adélie,1,2022
Antibes,06004,F,Agathe,1,2022
Antibes,06004,F,Alays,1,2022
Antibes,06004,F,Albaa,1,2022
Antibes,06004,F,Alessa,1,2022
Antibes,06004,F,Alexandra,1,2022
Antibes,06004,F,Aleyna,1,2022
Antibes,06004,F,Alice,1,2022
Antibes,06004,F,Alice,1,2022
Antibes,06004,F,Alicia,1,2022
Antibes,06004,F,Alix,1,2022
Antibes,06004,F,Allya,1,2022
Antibes,06004,F,Alma,1,2022
Antibes,06004,F,Aloy,1,2022
Antibes,06004,F,Ambrine,1,2022
Antibes,06004,F,Amicie,1,2022
Antibes,06004,F,Amira,1,2022
Antibes,06004,F,Amrita,1,2022
Antibes,06004,F,Anaïs,1,2022
Antibes,06004,F,Anays,1,2022
Antibes,06004,F,Angèle,1,2022
Antibes,06004,F,Angelina,1,2022
